0,1,2,3,4,5
1.6200971470859091,0.1046078541331779,0.3528351285693971,1.235077316977538,1.405375974943472,0.2265664523105507
1.0314173084647429,-0.4448125085610344,-0.6611982713808338,-1.0843994522869502,1.3312501619052506,0.1298181055990967
-0.8709618856219213,-1.134672866182396,-0.3358745766097749,1.6420708037501417,-0.442993806380703,-0.4131231810524497
-0.5787120867766987,-0.9413436512335506,1.3748625286006275,1.0566592889848547,-1.0762412272191733,0.0338128051237423
-1.4552932339368772,0.4563513926670185,0.3838585287965215,1.4445848837580273,-1.2262034638199166,-0.4284307142394286
-0.1723794968212004,0.0371717881419851,1.6244749743173652,-0.8401130902617738,1.2514720428120172,0.3878959562444108
1.0908567736247428,0.7489239099828082,-0.7144287643045706,-0.6584925410870209,-0.7836274272641908,1.124871463054539
1.6289943019136102,-0.9207361710829544,0.1060405207348212,-0.2275727789882365,0.1825123331155568,1.1018740793861943
-0.6391159463462901,-0.8702901114038724,1.4488136778264702,-0.9332288538031586,-0.4695476031733392,-0.7064122863818799
-1.080458074359004,1.305788824696111,-1.1630801987490462,-0.0915223214979849,-0.143944030957011,0.1851681570263618
1.569344881495383,-0.3854333076843087,-1.2181448342434524,-1.5416920535622949,-0.4606822191180706,-1.6145586686872904
-1.0223306922647946,-1.637600382568157,0.4645941995912477,1.1295447038381912,-0.772538322250041,1.306645447099068
-1.4494870201235397,1.2610406369813263,-1.6650312375447325,-1.3241117770623525,-0.1163143939301889,-0.7173703107101116
-0.246043278402869,0.772207617150991,0.9542347169414256,0.0544273243397721,-0.6598387874400924,-0.3420341045222674
1.1284828092110697,1.6113675873055089,1.6418809920992796,1.6102710364096986,1.2827592650334387,-1.0323221771827311
-0.8451468362915496,1.6277788727476934,-1.3975444864742448,1.2151181634242163,0.1690713180312455,0.6930253495254729
-1.6449711337486337,1.8262537050570076,-1.0820086746258537,0.916449671705928,-1.2705404588524,0.105923520880621
0.5100261189182074,-0.0601646707436182,-0.939314846039272,0.3093280249039966,-0.8695019671996034,-0.6073049070653777
-0.9106830538126008,1.6939290922413286,0.6097364720068544,-0.3793636058838386,-1.5467931214191963,0.0429725222082472
-1.1843998972919088,1.2264969262532786,-0.8013435482623995,-0.2185576552202367,-0.6954065335641213,-0.9799727104410988
0.987203031275523,-0.3316902739231523,1.44326699796029,-1.5079362599812642,0.5416730659128072,0.800920933223736
0.17822220948758,-0.2360299657179509,-1.2536906928450462,-1.5139940039585913,-1.257384932277326,-0.9697047430463202
1.3967884176648389,-0.501793605569996,-0.2478980676826713,1.0990024114149182,-1.281405210890365,0.4158466143180462
-1.1449873826653638,-1.4197492721531648,0.3409060195731365,-0.2535747342694405,-0.7056194478079624,1.4754638461845022
-0.0750944200032532,-1.280077766867476,0.251556903153408,-1.5618259939180077,0.2138194036002907,-1.5699131614866206
0.0808257008071185,-1.649409754801073,-1.6455664732390791,0.4386182763315403,-0.0768677747384582,-0.3867144397267369
-1.7115401498640013,1.692387173294102,1.0556485189672022,0.6672084994390972,-0.6367007273789314,-1.2269627492498747
-0.7056123383035583,-1.333303590329473,-0.3273253885958207,-1.0378423464380364,1.1801767032647656,1.4082319031003006
1.50983083845446,0.1206751834757407,0.8654335805258304,-0.2974894166938313,-0.0199801239902624,-0.3548726907304704
-1.1663136443234114,-1.1720837279130831,0.0052726318600654,0.1236402126092408,-0.3123330785578772,-1.1455086581039102
0.7965244746622061,-0.4290162708998863,0.0037917718649964,0.4532287734242509,-1.5765704414445687,0.7628583279973449
-0.3623380072758849,1.7279745038116825,-1.5934511127816546,-0.0909756230654599,0.5444302636931423,0.3097318915104843
-0.5240656353380646,0.3616119532687212,-0.9461455831842414,-0.4266670477392946,-0.1755521405153192,1.0438339758330533
-0.2380485845641408,-0.1196090223010107,-1.4570510543752764,-1.472881505244474,-1.3796929384542411,0.8476546765162988
-0.8303317669677966,-0.8806378432787695,-0.6476959642551553,-1.5982859894034345,-0.7915393399452196,1.556517390514435
0.4898647482819078,1.2855108162590023,-1.5639720748210828,-0.158266139764351,-0.8708358162487845,-1.297479245844189
-0.313286691038755,1.451369683270585,-0.8192540984361871,-0.9908243200669744,-1.1442088393975742,-1.5081930638305625
1.1671242443248573,1.6877462247042987,1.5777179406379669,1.6385231630672457,1.8651442832366545,1.4881266701233724
1.6033096403471263,0.8170635013389317,0.2535601253717318,0.3171482453894401,-0.357270896310587,1.525477381123582
-1.551163319169921,-0.187129672251363,1.4700265567017652,0.3367987565387759,-0.3169764326797975,-0.258254048197382
-0.0345150627816742,1.5677746351204105,-1.41817498695266,-0.2795728769128774,-0.8348024077902167,-0.1324004151130198
0.9440220241644312,-0.2578803181286256,-1.2234656425254185,-0.5670134308629079,-0.2846138005414468,-0.5123835303689681
1.352673409286163,0.5525504561326946,0.6621218265854223,-1.2365416971705008,0.2819532025716952,0.7922501750583509
-0.5733980777383677,1.001023237363747,0.2330840479880212,-1.3432634977953375,0.261929112112169,1.0218263562137202
0.0377593425813765,0.2701487281406508,1.58618856816003,0.4001184145480236,-0.9286867979891325,-1.0622736726798927
-0.4733308281841294,-0.3229106806729465,-1.1924212458013497,0.8216997434196369,0.6091550099570102,-0.2885438925439745
0.3086754155786367,1.3570992409223328,-1.718170603229485,1.0543727276857162,-1.7049699356167107,-1.130061867992278
-1.2506201072555694,-0.0905123924057864,1.6889896936935154,0.918280354445724,0.6955593131618049,-1.6317841490659375
0.6261330589148806,0.1812349259144217,-0.8523813885172219,1.299475672992366,-0.8875909267056187,-1.4565612793651568
-0.2909235079913443,0.8801055166689955,-0.2858074107652796,1.49386248915999,-0.3404123638262461,-1.0961607460566312
-1.4084113314500777,-0.2591135094498865,-1.344064340535814,1.5314738442267577,0.143373614281131,-1.7813649905438322
-0.0649071041858441,1.5063667971736443,-1.1294346202642864,0.1597543921211757,0.3439846651134023,-0.1925253022166302
-1.644222901728586,-1.0496788059193478,0.7119380926747857,-0.826896401578795,-0.1608665072486952,-1.5620151721572375
-0.7205721498588238,-0.8671264815959062,1.8087401853025795,-1.1810083236375897,1.5862947651651629,1.1424671462592275
1.5053496327945817,1.557654239857583,0.5809633527328216,1.5657066161703916,1.3341194127355247,0.5631184102606129
-0.3763157535685813,-1.3601892070297033,-0.2312346290405517,-0.6434699272815683,-0.92044167894876,0.8081885663894302
0.1519137979756718,-0.7554139548217168,-0.3339131010306883,-1.4373764090749503,0.1999619438373052,0.3027241145074601
-1.6836785201203623,0.5502635589507109,1.7286186791511409,-0.3019076758165619,0.6517972138774586,0.3982879385263944
-1.4900747966863903,-0.1879103533558506,0.8957858494984168,0.6716165105467536,-1.02692877814369,-1.2381073378809846
-1.2710643439011513,0.4283672967042274,0.1579903930275146,1.299612127915498,-1.5217670532265486,-1.5029068215259926
